# Generated from local shadcn-ui and Magic UI inspiration sources. Do not hand-edit.
calendar-01	Calendar 01	A simple calendar.	block	1	blocks/calendar-01.tsx	calendar-01.tsx	import Calendar01 from "@/components/blocks/calendar-01";	<Calendar01 />
signup-04	Signup 04	A signup page with form and image.	block	1	blocks/signup-04/page.tsx	signup-04/page.tsx	import Signup04 from "@/components/blocks/signup-04/page";	<Signup04 />
signup-05	Signup 05	A simple signup form with social providers.	block	1	blocks/signup-05/page.tsx	signup-05/page.tsx	import Signup05 from "@/components/blocks/signup-05/page";	<Signup05 />
accordion-demo	Accordion Demo	Official shadcn registry entry	example	1	examples/accordion-demo.tsx	examples/accordion-demo.tsx	import AccordionDemo from "@/components/blocks/examples/accordion-demo";	<AccordionDemo />
alert-demo	Alert Demo	Official shadcn registry entry	example	1	examples/alert-demo.tsx	examples/alert-demo.tsx	import AlertDemo from "@/components/blocks/examples/alert-demo";	<AlertDemo />
alert-destructive	Alert Destructive	Official shadcn registry entry	example	1	examples/alert-destructive.tsx	examples/alert-destructive.tsx	import AlertDestructive from "@/components/blocks/examples/alert-destructive";	<AlertDestructive />
alert-dialog-demo	Alert Dialog Demo	Official shadcn registry entry	example	1	examples/alert-dialog-demo.tsx	examples/alert-dialog-demo.tsx	import AlertDialogDemo from "@/components/blocks/examples/alert-dialog-demo";	<AlertDialogDemo />
aspect-ratio-demo	Aspect Ratio Demo	Official shadcn registry entry	example	1	examples/aspect-ratio-demo.tsx	examples/aspect-ratio-demo.tsx	import AspectRatioDemo from "@/components/blocks/examples/aspect-ratio-demo";	<AspectRatioDemo />
avatar-demo	Avatar Demo	Official shadcn registry entry	example	1	examples/avatar-demo.tsx	examples/avatar-demo.tsx	import AvatarDemo from "@/components/blocks/examples/avatar-demo";	<AvatarDemo />
badge-demo	Badge Demo	Official shadcn registry entry	example	1	examples/badge-demo.tsx	examples/badge-demo.tsx	import BadgeDemo from "@/components/blocks/examples/badge-demo";	<BadgeDemo />
badge-destructive	Badge Destructive	Official shadcn registry entry	example	1	examples/badge-destructive.tsx	examples/badge-destructive.tsx	import BadgeDestructive from "@/components/blocks/examples/badge-destructive";	<BadgeDestructive />
badge-outline	Badge Outline	Official shadcn registry entry	example	1	examples/badge-outline.tsx	examples/badge-outline.tsx	import BadgeOutline from "@/components/blocks/examples/badge-outline";	<BadgeOutline />
badge-secondary	Badge Secondary	Official shadcn registry entry	example	1	examples/badge-secondary.tsx	examples/badge-secondary.tsx	import BadgeSecondary from "@/components/blocks/examples/badge-secondary";	<BadgeSecondary />
breadcrumb-demo	Breadcrumb Demo	Official shadcn registry entry	example	1	examples/breadcrumb-demo.tsx	examples/breadcrumb-demo.tsx	import BreadcrumbDemo from "@/components/blocks/examples/breadcrumb-demo";	<BreadcrumbDemo />
breadcrumb-dropdown	Breadcrumb Dropdown	Official shadcn registry entry	example	1	examples/breadcrumb-dropdown.tsx	examples/breadcrumb-dropdown.tsx	import BreadcrumbDropdown from "@/components/blocks/examples/breadcrumb-dropdown";	<BreadcrumbDropdown />
breadcrumb-ellipsis	Breadcrumb Ellipsis	Official shadcn registry entry	example	1	examples/breadcrumb-ellipsis.tsx	examples/breadcrumb-ellipsis.tsx	import BreadcrumbEllipsis from "@/components/blocks/examples/breadcrumb-ellipsis";	<BreadcrumbEllipsis />
breadcrumb-link	Breadcrumb Link	Official shadcn registry entry	example	1	examples/breadcrumb-link.tsx	examples/breadcrumb-link.tsx	import BreadcrumbLink from "@/components/blocks/examples/breadcrumb-link";	<BreadcrumbLink />
breadcrumb-responsive	Breadcrumb Responsive	Official shadcn registry entry	example	1	examples/breadcrumb-responsive.tsx	examples/breadcrumb-responsive.tsx	import BreadcrumbResponsive from "@/components/blocks/examples/breadcrumb-responsive";	<BreadcrumbResponsive />
breadcrumb-separator	Breadcrumb Separator	Official shadcn registry entry	example	1	examples/breadcrumb-separator.tsx	examples/breadcrumb-separator.tsx	import BreadcrumbSeparator from "@/components/blocks/examples/breadcrumb-separator";	<BreadcrumbSeparator />
button-as-child	Button As Child	Official shadcn registry entry	example	1	examples/button-as-child.tsx	examples/button-as-child.tsx	import ButtonAsChild from "@/components/blocks/examples/button-as-child";	<ButtonAsChild />
button-default	Button Default	Official shadcn registry entry	example	1	examples/button-default.tsx	examples/button-default.tsx	import ButtonDefault from "@/components/blocks/examples/button-default";	<ButtonDefault />
button-demo	Button Demo	Official shadcn registry entry	example	1	examples/button-demo.tsx	examples/button-demo.tsx	import ButtonDemo from "@/components/blocks/examples/button-demo";	<ButtonDemo />
button-destructive	Button Destructive	Official shadcn registry entry	example	1	examples/button-destructive.tsx	examples/button-destructive.tsx	import ButtonDestructive from "@/components/blocks/examples/button-destructive";	<ButtonDestructive />
button-ghost	Button Ghost	Official shadcn registry entry	example	1	examples/button-ghost.tsx	examples/button-ghost.tsx	import ButtonGhost from "@/components/blocks/examples/button-ghost";	<ButtonGhost />
button-group-demo	Button Group Demo	Official shadcn registry entry	example	1	examples/button-group-demo.tsx	examples/button-group-demo.tsx	import ButtonGroupDemo from "@/components/blocks/examples/button-group-demo";	<ButtonGroupDemo />
button-group-dropdown	Button Group Dropdown	Official shadcn registry entry	example	1	examples/button-group-dropdown.tsx	examples/button-group-dropdown.tsx	import ButtonGroupDropdown from "@/components/blocks/examples/button-group-dropdown";	<ButtonGroupDropdown />
button-group-input	Button Group Input	Official shadcn registry entry	example	1	examples/button-group-input.tsx	examples/button-group-input.tsx	import ButtonGroupInput from "@/components/blocks/examples/button-group-input";	<ButtonGroupInput />
button-group-input-group	Button Group Input Group	Official shadcn registry entry	example	1	examples/button-group-input-group.tsx	examples/button-group-input-group.tsx	import ButtonGroupInputGroup from "@/components/blocks/examples/button-group-input-group";	<ButtonGroupInputGroup />
button-group-nested	Button Group Nested	Official shadcn registry entry	example	1	examples/button-group-nested.tsx	examples/button-group-nested.tsx	import ButtonGroupNested from "@/components/blocks/examples/button-group-nested";	<ButtonGroupNested />
button-group-orientation	Button Group Orientation	Official shadcn registry entry	example	1	examples/button-group-orientation.tsx	examples/button-group-orientation.tsx	import ButtonGroupOrientation from "@/components/blocks/examples/button-group-orientation";	<ButtonGroupOrientation />
button-group-popover	Button Group Popover	Official shadcn registry entry	example	1	examples/button-group-popover.tsx	examples/button-group-popover.tsx	import ButtonGroupPopover from "@/components/blocks/examples/button-group-popover";	<ButtonGroupPopover />
button-group-select	Button Group Select	Official shadcn registry entry	example	1	examples/button-group-select.tsx	examples/button-group-select.tsx	import ButtonGroupSelect from "@/components/blocks/examples/button-group-select";	<ButtonGroupSelect />
button-group-separator	Button Group Separator	Official shadcn registry entry	example	1	examples/button-group-separator.tsx	examples/button-group-separator.tsx	import ButtonGroupSeparator from "@/components/blocks/examples/button-group-separator";	<ButtonGroupSeparator />
button-group-size	Button Group Size	Official shadcn registry entry	example	1	examples/button-group-size.tsx	examples/button-group-size.tsx	import ButtonGroupSize from "@/components/blocks/examples/button-group-size";	<ButtonGroupSize />
button-group-split	Button Group Split	Official shadcn registry entry	example	1	examples/button-group-split.tsx	examples/button-group-split.tsx	import ButtonGroupSplit from "@/components/blocks/examples/button-group-split";	<ButtonGroupSplit />
button-icon	Button Icon	Official shadcn registry entry	example	1	examples/button-icon.tsx	examples/button-icon.tsx	import ButtonIcon from "@/components/blocks/examples/button-icon";	<ButtonIcon />
button-link	Button Link	Official shadcn registry entry	example	1	examples/button-link.tsx	examples/button-link.tsx	import ButtonLink from "@/components/blocks/examples/button-link";	<ButtonLink />
button-loading	Button Loading	Official shadcn registry entry	example	1	examples/button-loading.tsx	examples/button-loading.tsx	import ButtonLoading from "@/components/blocks/examples/button-loading";	<ButtonLoading />
button-outline	Button Outline	Official shadcn registry entry	example	1	examples/button-outline.tsx	examples/button-outline.tsx	import ButtonOutline from "@/components/blocks/examples/button-outline";	<ButtonOutline />
button-rounded	Button Rounded	Official shadcn registry entry	example	1	examples/button-rounded.tsx	examples/button-rounded.tsx	import ButtonRounded from "@/components/blocks/examples/button-rounded";	<ButtonRounded />
button-secondary	Button Secondary	Official shadcn registry entry	example	1	examples/button-secondary.tsx	examples/button-secondary.tsx	import ButtonSecondary from "@/components/blocks/examples/button-secondary";	<ButtonSecondary />
button-size	Button Size	Official shadcn registry entry	example	1	examples/button-size.tsx	examples/button-size.tsx	import ButtonSize from "@/components/blocks/examples/button-size";	<ButtonSize />
button-with-icon	Button With Icon	Official shadcn registry entry	example	1	examples/button-with-icon.tsx	examples/button-with-icon.tsx	import ButtonWithIcon from "@/components/blocks/examples/button-with-icon";	<ButtonWithIcon />
calendar-demo	Calendar Demo	Official shadcn registry entry	example	1	examples/calendar-demo.tsx	examples/calendar-demo.tsx	import CalendarDemo from "@/components/blocks/examples/calendar-demo";	<CalendarDemo />
calendar-form	Calendar Form	Official shadcn registry entry	example	1	examples/calendar-form.tsx	examples/calendar-form.tsx	import CalendarForm from "@/components/blocks/examples/calendar-form";	<CalendarForm />
calendar-hijri	Calendar Hijri	A Persian calendar.	example	1	examples/calendar-hijri.tsx	examples/calendar-hijri.tsx	import CalendarHijri from "@/components/blocks/examples/calendar-hijri";	<CalendarHijri />
card-demo	Card Demo	Official shadcn registry entry	example	1	examples/card-demo.tsx	examples/card-demo.tsx	import CardDemo from "@/components/blocks/examples/card-demo";	<CardDemo />
card-with-form	Card With Form	Official shadcn registry entry	example	1	examples/card-with-form.tsx	examples/card-with-form.tsx	import CardWithForm from "@/components/blocks/examples/card-with-form";	<CardWithForm />
carousel-api	Carousel Api	Official shadcn registry entry	example	1	examples/carousel-api.tsx	examples/carousel-api.tsx	import CarouselApi from "@/components/blocks/examples/carousel-api";	<CarouselApi />
carousel-demo	Carousel Demo	Official shadcn registry entry	example	1	examples/carousel-demo.tsx	examples/carousel-demo.tsx	import CarouselDemo from "@/components/blocks/examples/carousel-demo";	<CarouselDemo />
carousel-orientation	Carousel Orientation	Official shadcn registry entry	example	1	examples/carousel-orientation.tsx	examples/carousel-orientation.tsx	import CarouselOrientation from "@/components/blocks/examples/carousel-orientation";	<CarouselOrientation />
carousel-plugin	Carousel Plugin	Official shadcn registry entry	example	1	examples/carousel-plugin.tsx	examples/carousel-plugin.tsx	import CarouselPlugin from "@/components/blocks/examples/carousel-plugin";	<CarouselPlugin />
carousel-size	Carousel Size	Official shadcn registry entry	example	1	examples/carousel-size.tsx	examples/carousel-size.tsx	import CarouselSize from "@/components/blocks/examples/carousel-size";	<CarouselSize />
carousel-spacing	Carousel Spacing	Official shadcn registry entry	example	1	examples/carousel-spacing.tsx	examples/carousel-spacing.tsx	import CarouselSpacing from "@/components/blocks/examples/carousel-spacing";	<CarouselSpacing />
chart-bar-demo	Chart Bar Demo	Official shadcn registry entry	example	1	examples/chart-bar-demo.tsx	examples/chart-bar-demo.tsx	import ChartBarDemo from "@/components/blocks/examples/chart-bar-demo";	<ChartBarDemo />
chart-bar-demo-axis	Chart Bar Demo Axis	Official shadcn registry entry	example	1	examples/chart-bar-demo-axis.tsx	examples/chart-bar-demo-axis.tsx	import ChartBarDemoAxis from "@/components/blocks/examples/chart-bar-demo-axis";	<ChartBarDemoAxis />
chart-bar-demo-grid	Chart Bar Demo Grid	Official shadcn registry entry	example	1	examples/chart-bar-demo-grid.tsx	examples/chart-bar-demo-grid.tsx	import ChartBarDemoGrid from "@/components/blocks/examples/chart-bar-demo-grid";	<ChartBarDemoGrid />
chart-bar-demo-legend	Chart Bar Demo Legend	Official shadcn registry entry	example	1	examples/chart-bar-demo-legend.tsx	examples/chart-bar-demo-legend.tsx	import ChartBarDemoLegend from "@/components/blocks/examples/chart-bar-demo-legend";	<ChartBarDemoLegend />
chart-bar-demo-tooltip	Chart Bar Demo Tooltip	Official shadcn registry entry	example	1	examples/chart-bar-demo-tooltip.tsx	examples/chart-bar-demo-tooltip.tsx	import ChartBarDemoTooltip from "@/components/blocks/examples/chart-bar-demo-tooltip";	<ChartBarDemoTooltip />
chart-tooltip-demo	Chart Tooltip Demo	Official shadcn registry entry	example	1	examples/chart-tooltip-demo.tsx	examples/chart-tooltip-demo.tsx	import ChartTooltipDemo from "@/components/blocks/examples/chart-tooltip-demo";	<ChartTooltipDemo />
checkbox-demo	Checkbox Demo	Official shadcn registry entry	example	1	examples/checkbox-demo.tsx	examples/checkbox-demo.tsx	import CheckboxDemo from "@/components/blocks/examples/checkbox-demo";	<CheckboxDemo />
checkbox-disabled	Checkbox Disabled	Official shadcn registry entry	example	1	examples/checkbox-disabled.tsx	examples/checkbox-disabled.tsx	import CheckboxDisabled from "@/components/blocks/examples/checkbox-disabled";	<CheckboxDisabled />
checkbox-form-multiple	Checkbox Form Multiple	Official shadcn registry entry	example	1	examples/checkbox-form-multiple.tsx	examples/checkbox-form-multiple.tsx	import CheckboxFormMultiple from "@/components/blocks/examples/checkbox-form-multiple";	<CheckboxFormMultiple />
checkbox-form-single	Checkbox Form Single	Official shadcn registry entry	example	1	examples/checkbox-form-single.tsx	examples/checkbox-form-single.tsx	import CheckboxFormSingle from "@/components/blocks/examples/checkbox-form-single";	<CheckboxFormSingle />
checkbox-with-text	Checkbox With Text	Official shadcn registry entry	example	1	examples/checkbox-with-text.tsx	examples/checkbox-with-text.tsx	import CheckboxWithText from "@/components/blocks/examples/checkbox-with-text";	<CheckboxWithText />
collapsible-demo	Collapsible Demo	Official shadcn registry entry	example	1	examples/collapsible-demo.tsx	examples/collapsible-demo.tsx	import CollapsibleDemo from "@/components/blocks/examples/collapsible-demo";	<CollapsibleDemo />
combobox-demo	Combobox Demo	Official shadcn registry entry	example	1	examples/combobox-demo.tsx	examples/combobox-demo.tsx	import ComboboxDemo from "@/components/blocks/examples/combobox-demo";	<ComboboxDemo />
combobox-dropdown-menu	Combobox Dropdown Menu	Official shadcn registry entry	example	1	examples/combobox-dropdown-menu.tsx	examples/combobox-dropdown-menu.tsx	import ComboboxDropdownMenu from "@/components/blocks/examples/combobox-dropdown-menu";	<ComboboxDropdownMenu />
combobox-form	Combobox Form	Official shadcn registry entry	example	1	examples/combobox-form.tsx	examples/combobox-form.tsx	import ComboboxForm from "@/components/blocks/examples/combobox-form";	<ComboboxForm />
combobox-popover	Combobox Popover	Official shadcn registry entry	example	1	examples/combobox-popover.tsx	examples/combobox-popover.tsx	import ComboboxPopover from "@/components/blocks/examples/combobox-popover";	<ComboboxPopover />
combobox-responsive	Combobox Responsive	Official shadcn registry entry	example	1	examples/combobox-responsive.tsx	examples/combobox-responsive.tsx	import ComboboxResponsive from "@/components/blocks/examples/combobox-responsive";	<ComboboxResponsive />
command-demo	Command Demo	Official shadcn registry entry	example	1	examples/command-demo.tsx	examples/command-demo.tsx	import CommandDemo from "@/components/blocks/examples/command-demo";	<CommandDemo />
command-dialog	Command Dialog	Official shadcn registry entry	example	1	examples/command-dialog.tsx	examples/command-dialog.tsx	import CommandDialog from "@/components/blocks/examples/command-dialog";	<CommandDialog />
context-menu-demo	Context Menu Demo	Official shadcn registry entry	example	1	examples/context-menu-demo.tsx	examples/context-menu-demo.tsx	import ContextMenuDemo from "@/components/blocks/examples/context-menu-demo";	<ContextMenuDemo />
data-table-demo	Data Table Demo	Official shadcn registry entry	example	1	examples/data-table-demo.tsx	examples/data-table-demo.tsx	import DataTableDemo from "@/components/blocks/examples/data-table-demo";	<DataTableDemo />
date-picker-demo	Date Picker Demo	Official shadcn registry entry	example	1	examples/date-picker-demo.tsx	examples/date-picker-demo.tsx	import DatePickerDemo from "@/components/blocks/examples/date-picker-demo";	<DatePickerDemo />
date-picker-form	Date Picker Form	Official shadcn registry entry	example	1	examples/date-picker-form.tsx	examples/date-picker-form.tsx	import DatePickerForm from "@/components/blocks/examples/date-picker-form";	<DatePickerForm />
date-picker-with-presets	Date Picker With Presets	Official shadcn registry entry	example	1	examples/date-picker-with-presets.tsx	examples/date-picker-with-presets.tsx	import DatePickerWithPresets from "@/components/blocks/examples/date-picker-with-presets";	<DatePickerWithPresets />
date-picker-with-range	Date Picker With Range	Official shadcn registry entry	example	1	examples/date-picker-with-range.tsx	examples/date-picker-with-range.tsx	import DatePickerWithRange from "@/components/blocks/examples/date-picker-with-range";	<DatePickerWithRange />
dialog-close-button	Dialog Close Button	Official shadcn registry entry	example	1	examples/dialog-close-button.tsx	examples/dialog-close-button.tsx	import DialogCloseButton from "@/components/blocks/examples/dialog-close-button";	<DialogCloseButton />
dialog-demo	Dialog Demo	Official shadcn registry entry	example	1	examples/dialog-demo.tsx	examples/dialog-demo.tsx	import DialogDemo from "@/components/blocks/examples/dialog-demo";	<DialogDemo />
drawer-demo	Drawer Demo	Official shadcn registry entry	example	1	examples/drawer-demo.tsx	examples/drawer-demo.tsx	import DrawerDemo from "@/components/blocks/examples/drawer-demo";	<DrawerDemo />
drawer-dialog	Drawer Dialog	Official shadcn registry entry	example	1	examples/drawer-dialog.tsx	examples/drawer-dialog.tsx	import DrawerDialog from "@/components/blocks/examples/drawer-dialog";	<DrawerDialog />
dropdown-menu-checkboxes	Dropdown Menu Checkboxes	Official shadcn registry entry	example	1	examples/dropdown-menu-checkboxes.tsx	examples/dropdown-menu-checkboxes.tsx	import DropdownMenuCheckboxes from "@/components/blocks/examples/dropdown-menu-checkboxes";	<DropdownMenuCheckboxes />
dropdown-menu-demo	Dropdown Menu Demo	Official shadcn registry entry	example	1	examples/dropdown-menu-demo.tsx	examples/dropdown-menu-demo.tsx	import DropdownMenuDemo from "@/components/blocks/examples/dropdown-menu-demo";	<DropdownMenuDemo />
dropdown-menu-dialog	Dropdown Menu Dialog	Official shadcn registry entry	example	1	examples/dropdown-menu-dialog.tsx	examples/dropdown-menu-dialog.tsx	import DropdownMenuDialog from "@/components/blocks/examples/dropdown-menu-dialog";	<DropdownMenuDialog />
dropdown-menu-radio-group	Dropdown Menu Radio Group	Official shadcn registry entry	example	1	examples/dropdown-menu-radio-group.tsx	examples/dropdown-menu-radio-group.tsx	import DropdownMenuRadioGroup from "@/components/blocks/examples/dropdown-menu-radio-group";	<DropdownMenuRadioGroup />
empty-avatar	Empty Avatar	Official shadcn registry entry	example	1	examples/empty-avatar.tsx	examples/empty-avatar.tsx	import EmptyAvatar from "@/components/blocks/examples/empty-avatar";	<EmptyAvatar />
empty-avatar-group	Empty Avatar Group	Official shadcn registry entry	example	1	examples/empty-avatar-group.tsx	examples/empty-avatar-group.tsx	import EmptyAvatarGroup from "@/components/blocks/examples/empty-avatar-group";	<EmptyAvatarGroup />
empty-background	Empty Background	Official shadcn registry entry	example	1	examples/empty-background.tsx	examples/empty-background.tsx	import EmptyBackground from "@/components/blocks/examples/empty-background";	<EmptyBackground />
empty-demo	Empty Demo	Official shadcn registry entry	example	1	examples/empty-demo.tsx	examples/empty-demo.tsx	import EmptyDemo from "@/components/blocks/examples/empty-demo";	<EmptyDemo />
empty-icon	Empty Icon	Official shadcn registry entry	example	1	examples/empty-icon.tsx	examples/empty-icon.tsx	import EmptyIcon from "@/components/blocks/examples/empty-icon";	<EmptyIcon />
empty-image	Empty Image	Official shadcn registry entry	example	1	examples/empty-image.tsx	examples/empty-image.tsx	import EmptyImage from "@/components/blocks/examples/empty-image";	<EmptyImage />
empty-input-group	Empty Input Group	Official shadcn registry entry	example	1	examples/empty-input-group.tsx	examples/empty-input-group.tsx	import EmptyInputGroup from "@/components/blocks/examples/empty-input-group";	<EmptyInputGroup />
empty-muted	Empty Muted	Official shadcn registry entry	example	1	examples/empty-muted.tsx	examples/empty-muted.tsx	import EmptyMuted from "@/components/blocks/examples/empty-muted";	<EmptyMuted />
empty-outline	Empty Outline	Official shadcn registry entry	example	1	examples/empty-outline.tsx	examples/empty-outline.tsx	import EmptyOutline from "@/components/blocks/examples/empty-outline";	<EmptyOutline />
field-badge	Field Badge	Official shadcn registry entry	example	1	examples/field-badge.tsx	examples/field-badge.tsx	import FieldBadge from "@/components/blocks/examples/field-badge";	<FieldBadge />
field-checkbox	Field Checkbox	Official shadcn registry entry	example	1	examples/field-checkbox.tsx	examples/field-checkbox.tsx	import FieldCheckbox from "@/components/blocks/examples/field-checkbox";	<FieldCheckbox />
field-choice-card	Field Choice Card	Official shadcn registry entry	example	1	examples/field-choice-card.tsx	examples/field-choice-card.tsx	import FieldChoiceCard from "@/components/blocks/examples/field-choice-card";	<FieldChoiceCard />
field-demo	Field Demo	Official shadcn registry entry	example	1	examples/field-demo.tsx	examples/field-demo.tsx	import FieldDemo from "@/components/blocks/examples/field-demo";	<FieldDemo />
field-fieldset	Field Fieldset	Official shadcn registry entry	example	1	examples/field-fieldset.tsx	examples/field-fieldset.tsx	import FieldFieldset from "@/components/blocks/examples/field-fieldset";	<FieldFieldset />
field-group	Field Group	Official shadcn registry entry	example	1	examples/field-group.tsx	examples/field-group.tsx	import FieldGroup from "@/components/blocks/examples/field-group";	<FieldGroup />
field-input	Field Input	Official shadcn registry entry	example	1	examples/field-input.tsx	examples/field-input.tsx	import FieldInput from "@/components/blocks/examples/field-input";	<FieldInput />
field-radio	Field Radio	Official shadcn registry entry	example	1	examples/field-radio.tsx	examples/field-radio.tsx	import FieldRadio from "@/components/blocks/examples/field-radio";	<FieldRadio />
field-responsive	Field Responsive	Official shadcn registry entry	example	1	examples/field-responsive.tsx	examples/field-responsive.tsx	import FieldResponsive from "@/components/blocks/examples/field-responsive";	<FieldResponsive />
field-select	Field Select	Official shadcn registry entry	example	1	examples/field-select.tsx	examples/field-select.tsx	import FieldSelect from "@/components/blocks/examples/field-select";	<FieldSelect />
field-slider	Field Slider	Official shadcn registry entry	example	1	examples/field-slider.tsx	examples/field-slider.tsx	import FieldSlider from "@/components/blocks/examples/field-slider";	<FieldSlider />
field-switch	Field Switch	Official shadcn registry entry	example	1	examples/field-switch.tsx	examples/field-switch.tsx	import FieldSwitch from "@/components/blocks/examples/field-switch";	<FieldSwitch />
field-textarea	Field Textarea	Official shadcn registry entry	example	1	examples/field-textarea.tsx	examples/field-textarea.tsx	import FieldTextarea from "@/components/blocks/examples/field-textarea";	<FieldTextarea />
form-next-complex	Form Next Complex	Official shadcn registry entry	example	1	examples/form-next-complex.tsx	examples/form-next-complex.tsx	import FormNextComplex from "@/components/blocks/examples/form-next-complex";	<FormNextComplex />
form-next-demo	Form Next Demo	Official shadcn registry entry	example	1	examples/form-next-demo.tsx	examples/form-next-demo.tsx	import FormNextDemo from "@/components/blocks/examples/form-next-demo";	<FormNextDemo />
form-rhf-array	Form Rhf Array	Official shadcn registry entry	example	1	examples/form-rhf-array.tsx	examples/form-rhf-array.tsx	import FormRhfArray from "@/components/blocks/examples/form-rhf-array";	<FormRhfArray />
form-rhf-checkbox	Form Rhf Checkbox	Official shadcn registry entry	example	1	examples/form-rhf-checkbox.tsx	examples/form-rhf-checkbox.tsx	import FormRhfCheckbox from "@/components/blocks/examples/form-rhf-checkbox";	<FormRhfCheckbox />
form-rhf-complex	Form Rhf Complex	Official shadcn registry entry	example	1	examples/form-rhf-complex.tsx	examples/form-rhf-complex.tsx	import FormRhfComplex from "@/components/blocks/examples/form-rhf-complex";	<FormRhfComplex />
form-rhf-demo	Form Rhf Demo	Official shadcn registry entry	example	1	examples/form-rhf-demo.tsx	examples/form-rhf-demo.tsx	import FormRhfDemo from "@/components/blocks/examples/form-rhf-demo";	<FormRhfDemo />
form-rhf-input	Form Rhf Input	Official shadcn registry entry	example	1	examples/form-rhf-input.tsx	examples/form-rhf-input.tsx	import FormRhfInput from "@/components/blocks/examples/form-rhf-input";	<FormRhfInput />
form-rhf-password	Form Rhf Password	Official shadcn registry entry	example	1	examples/form-rhf-password.tsx	examples/form-rhf-password.tsx	import FormRhfPassword from "@/components/blocks/examples/form-rhf-password";	<FormRhfPassword />
form-rhf-radiogroup	Form Rhf Radiogroup	Official shadcn registry entry	example	1	examples/form-rhf-radiogroup.tsx	examples/form-rhf-radiogroup.tsx	import FormRhfRadiogroup from "@/components/blocks/examples/form-rhf-radiogroup";	<FormRhfRadiogroup />
form-rhf-select	Form Rhf Select	Official shadcn registry entry	example	1	examples/form-rhf-select.tsx	examples/form-rhf-select.tsx	import FormRhfSelect from "@/components/blocks/examples/form-rhf-select";	<FormRhfSelect />
form-rhf-switch	Form Rhf Switch	Official shadcn registry entry	example	1	examples/form-rhf-switch.tsx	examples/form-rhf-switch.tsx	import FormRhfSwitch from "@/components/blocks/examples/form-rhf-switch";	<FormRhfSwitch />
form-rhf-textarea	Form Rhf Textarea	Official shadcn registry entry	example	1	examples/form-rhf-textarea.tsx	examples/form-rhf-textarea.tsx	import FormRhfTextarea from "@/components/blocks/examples/form-rhf-textarea";	<FormRhfTextarea />
form-tanstack-array	Form Tanstack Array	Official shadcn registry entry	example	1	examples/form-tanstack-array.tsx	examples/form-tanstack-array.tsx	import FormTanstackArray from "@/components/blocks/examples/form-tanstack-array";	<FormTanstackArray />
form-tanstack-checkbox	Form Tanstack Checkbox	Official shadcn registry entry	example	1	examples/form-tanstack-checkbox.tsx	examples/form-tanstack-checkbox.tsx	import FormTanstackCheckbox from "@/components/blocks/examples/form-tanstack-checkbox";	<FormTanstackCheckbox />
form-tanstack-complex	Form Tanstack Complex	Official shadcn registry entry	example	1	examples/form-tanstack-complex.tsx	examples/form-tanstack-complex.tsx	import FormTanstackComplex from "@/components/blocks/examples/form-tanstack-complex";	<FormTanstackComplex />
form-tanstack-demo	Form Tanstack Demo	Official shadcn registry entry	example	1	examples/form-tanstack-demo.tsx	examples/form-tanstack-demo.tsx	import FormTanstackDemo from "@/components/blocks/examples/form-tanstack-demo";	<FormTanstackDemo />
form-tanstack-input	Form Tanstack Input	Official shadcn registry entry	example	1	examples/form-tanstack-input.tsx	examples/form-tanstack-input.tsx	import FormTanstackInput from "@/components/blocks/examples/form-tanstack-input";	<FormTanstackInput />
form-tanstack-radiogroup	Form Tanstack Radiogroup	Official shadcn registry entry	example	1	examples/form-tanstack-radiogroup.tsx	examples/form-tanstack-radiogroup.tsx	import FormTanstackRadiogroup from "@/components/blocks/examples/form-tanstack-radiogroup";	<FormTanstackRadiogroup />
form-tanstack-select	Form Tanstack Select	Official shadcn registry entry	example	1	examples/form-tanstack-select.tsx	examples/form-tanstack-select.tsx	import FormTanstackSelect from "@/components/blocks/examples/form-tanstack-select";	<FormTanstackSelect />
form-tanstack-switch	Form Tanstack Switch	Official shadcn registry entry	example	1	examples/form-tanstack-switch.tsx	examples/form-tanstack-switch.tsx	import FormTanstackSwitch from "@/components/blocks/examples/form-tanstack-switch";	<FormTanstackSwitch />
form-tanstack-textarea	Form Tanstack Textarea	Official shadcn registry entry	example	1	examples/form-tanstack-textarea.tsx	examples/form-tanstack-textarea.tsx	import FormTanstackTextarea from "@/components/blocks/examples/form-tanstack-textarea";	<FormTanstackTextarea />
hover-card-demo	Hover Card Demo	Official shadcn registry entry	example	1	examples/hover-card-demo.tsx	examples/hover-card-demo.tsx	import HoverCardDemo from "@/components/blocks/examples/hover-card-demo";	<HoverCardDemo />
input-demo	Input Demo	Official shadcn registry entry	example	1	examples/input-demo.tsx	examples/input-demo.tsx	import InputDemo from "@/components/blocks/examples/input-demo";	<InputDemo />
input-disabled	Input Disabled	Official shadcn registry entry	example	1	examples/input-disabled.tsx	examples/input-disabled.tsx	import InputDisabled from "@/components/blocks/examples/input-disabled";	<InputDisabled />
input-file	Input File	Official shadcn registry entry	example	1	examples/input-file.tsx	examples/input-file.tsx	import InputFile from "@/components/blocks/examples/input-file";	<InputFile />
input-form	Input Form	Official shadcn registry entry	example	1	examples/input-form.tsx	examples/input-form.tsx	import InputForm from "@/components/blocks/examples/input-form";	<InputForm />
input-group-align	Input Group Align	Official shadcn registry entry	example	1	examples/input-group-align.tsx	examples/input-group-align.tsx	import InputGroupAlign from "@/components/blocks/examples/input-group-align";	<InputGroupAlign />
